MOUNT BULLER,,,,,"SNOW DEPTHS - NATURAL FROM 1993, SNOW-MAKING FROM 2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Aug,12/8,,105.20,68,101,129,,55,100,+,67,93,,93,120,,43,65,,59,105,+,42,103,+,63,100,,75,106,,110,160,,73,100,,25,55,,58,,,164,80,65,25,90,52,38,54,103,165,55,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Aug,13/8,,107.80,71,100,129,,62,108,+,76,98,,93,120,,51,77,,59,105,+,37,103,+,65,100,,73,104,,115,160,,75,103,,24,54,,62,,,164,77,80,23,90,60,38,54,99,157,60,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Aug,14/8,14-Aug,107.00,69,99,126,,62,108,+,76,98,,93,120,,45,73,,59,105,+,35,100,+,65,100,,70,101,,115,160,,75,105,,23,53,,62,,,171,71,80,23,100,75,35,57,90,154,62,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Aug,15/8,,108.90,71,93,118,,60,105,+,76,98,,93,120,,56,83,,71,117,+,34,100,+,64,100,,68,99,,115,160,,75,107,,23,53,,62,,,173,75,80,21,102,80,34,58,90,150,62,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Aug,16/8,,108.10,71,79,109,,55,100,+,76,98,,93,120,,56,83,,71,117,+,33,100,+,67,100,,65,96,,115,160,,75,107,,23,53,,72,,,173,75,78,15,110,80,34,58,90,145,62,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug,17/8,,106.90,70,80,110,,51,90,+,73,95,,90,118,,57,87,,75,121,+,32,100,+,67,100,,60,91,,120,160,,75,107,,21,53,,72,,,173,75,78,15,110,80,44,58,90,130,62,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Aug,18/8,,108.70,70,95,117,,48,80,+,74,98,,87,116,,61,92,,92,140,+,18,100,+,67,100,,63,94,,120,160,,75,107,,25,55,,72,,,173,79,77,25,105,75,44,60,100,115,62,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Aug,19/8,,106.60,70,109,129,,44,75,+,74,89,,86,115,,54,87,,94,142,+,18,100,+,71,100,,60,91,,120,160,,75,107,,28,55,,69,,,173,79,75,30,104,72,42,60,108,110,62,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Aug,20/8,,108.50,71,113,135,,50,85,+,74,98,,83,113,,61,90,,94,142,+,18,100,+,72,102,,60,90,,120,160,,73,105,,28,56,,55,,,173,79,74,36,107,70,40,60,108,105,62,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Aug,21/8,21-Aug,111.00,73,112,136,,67,102,+,74,98,,83,113,,63,90,,94,144,+,17,100,+,77,108,,60,90,,120,160,,72,105,,26,56,,52,,,171,79,74,44,107,68,37,60,108,95,60,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Aug,22/8,,111.00,75,114,137,,75,92,+,72,96,,83,113,,69,101,,94,144,+,17,90,+,79,109,,59,90,,126,170,,72,105,,25,55,,52,,,168,82,74,59,107,63,32,58,109,90,60,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Aug,23/8,,111.60,73,115,138,,75,92,+,60,84,,83,113,,83,118,,80,144,+,17,90,+,80,110,,59,90,,126,170,,70,105,,25,56,,52,,,168,81,74,81,118,60,0,57,110,85,63,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Aug,24/8,,108.80,72,118,143,,76,92,+,55,80,,79,110,,83,115,,74,139,+,15,80,+,83,110,,57,87,,126,170,,70,105,,22,55,,50,,,168,82,74,81,118,60,0,70,115,85,65,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Aug,25/8,,109.00,72,120,145,,76,92,+,55,80,,79,110,,83,115,,74,139,+,14,80,+,87,114,,57,87,,126,170,,68,103,,18,51,,49,,,164,96,74,75,126,50,0,70,115,85,63,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug,26/8,,114.00,76,118,145,,77,95,+,54,80,,75,106,,80,115,,89,149,+,14,80,+,113,141,,68,101,,126,170,,68,103,,21,54,,49,,,160,98,74,72,130,45,0,74,110,75,60,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Aug,27/8,,113.90,77,120,148,,77,95,+,55,80,,73,104,,80,115,,89,149,+,12,75,+,130,155,,65,95,,126,170,,66,101,,20,53,,48,,,158,100,73,71,133,38,0,74,105,75,60,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Aug,28/8,28-Aug,111.90,74,121,150,,77,95,+,56,81,,73,103,,75,110,,89,149,+,0,70,+,132,157,,65,95,,118,165,,60,94,,19,52,,44,,,156,100,72,70,133,35,0,74,100,68,56,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Aug,29/8,,111.20,74,121,150,,75,93,+,57,85,,72,101,,75,110,,89,149,+,4,70,+,132,157,,63,93,,115,162,,56,92,,18,51,,44,,,156,100,70,65,134,30,0,74,95,68,54,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Aug,30/8,,107.40,71,120,150,,74,92,+,57,85,,70,100,,50,85,,90,149,+,4,60,+,130,157,,64,94,,115,162,,53,90,,17,50,,42,,,154,100,70,65,138,20,0,74,95,60,52,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Aug,31/8,,107.80,70,119,150,,68,88,+,57,85,,70,100,,48,85,,101,159,+,4,60,+,128,155,,64,94,,113,162,,45,90,,15,48,,30,,,158,104,70,65,138,20,0,74,93,61,50,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-Sep,1/9,,106.10,68,118,150,,65,83,+,55,85,,65,95,,44,81,,102,160,+,4,60,+,122,152,,63,93,,118,167,,43,85,,12,45,,38,,,154,109,70,60,138,15,0,60,93,61,50,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Sep,2/9,,105.00,66,117,150,,57,75,+,55,85,,69,99,,41,78,,101,160,+,0,60,+,118,150,,63,93,,114,165,,43,85,,5,40,,38,,,151,109,70,60,145,12,0,58,93,61,50,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Sep,3/9,,102.80,63,115,147,,44,64,+,52,83,,71,100,,31,68,,101,160,+,0,60,+,117,150,,58,93,,114,165,,41,85,,0,35,,37,,,149,109,67,57,145,12,0,50,93,61,48,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-Sep,4/9,4-Sep,100.50,60,117,149,,44,64,+,51,83,,71,100,,28,74,,96,155,+,0,53,+,102,140,,56,88,,108,163,,41,85,,1,35,,37,,,156,109,60,52,140,8,0,47,93,60,48,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Sep,5/9,,96.80,55,124,157,,44,64,+,51,83,,71,100,,14,67,,81,145,+,0,50,+,83,121,,59,91,,106,161,,42,86,,0,36,,36,,,156,109,59,50,138,9,0,47,93,64,37,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-Sep,6/9,,96.20,55,137,173,,44,64,+,49,81,,66,95,,10,60,,81,145,+,0,48,+,93,130,,60,92,,106,161,,42,86,,1,36,,36,,,152,109,59,50,141,9,0,45,97,70,35,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-Sep,7/9,,95.10,54,142,183,,42,62,+,50,83,,66,95,,9,55,,84,149,+,0,49,+,93,130,,60,92,,101,155,,35,81,,2,36,,35,,,152,109,56,50,141,12,0,40,98,70,35,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8-Sep,8/9,,94.70,54,147,188,,40,60,+,56,89,,66,95,,7,53,,94,159,+,3,50,+,93,130,,55,80,,95,150,,35,81,,0,36,,30,,,147,105,56,45,136,12,0,40,98,70,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-Sep,9/9,,93.50,53,153,190,,33,53,+,56,89,,60,90,,4,50,,95,160,+,0,50,+,93,130,,57,82,,94,150,,35,81,,0,32,,22,,,143,105,54,50,133,11,0,38,98,70,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Sep,10/9,,89.60,49,153,190,,24,45,+,55,89,,35,55,,0,50,,95,160,+,9,57,+,88,127,,57,82,,91,150,,35,81,,0,32,,6,,,140,104,57,43,145,10,0,37,108,70,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Sep,11/9,11-Sep,88.00,48,152,190,,19,41,+,53,88,,35,55,,0,45,,95,160,+,9,58,+,92,130,,54,79,,91,145,,33,79,,0,32,,0,,,144,101,57,40,140,10,0,36,100,70,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Sep,12/9,,87.80,47,149,187,,19,41,+,53,88,,34,54,,3,45,,88,160,+,14,60,+,92,130,,51,76,,88,145,,33,79,,0,32,,8,,,155,95,55,35,148,10,0,34,97,70,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Sep,13/9,,84.40,45,132,174,,16,37,+,49,84,,34,54,,0,48,,83,150,+,14,60,+,91,129,,47,72,,86,140,,30,70,,0,22,,11,,,155,90,52,35,144,10,0,32,110,65,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Sep,14/9,,83.70,42,129,171,,15,36,+,41,84,,34,54,,0,45,,83,150,+,10,60,+,88,126,,40,72,,78,140,,30,70,,0,21,,11,,,155,98,49,30,140,10,0,32,132,62,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Sep,15/9,,79.00,39,135,176,,23,36,+,32,75,,26,47,,0,45,,83,150,+,0,58,+,84,122,,40,67,,70,120,,30,70,,0,21,,10,,,155,118,49,30,134,10,10,30,132,60,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Sep,16/9,,78.60,39,137,178,,19,38,+,32,62,,20,41,,0,45,,82,149,+,0,58,+,86,124,,40,67,,82,132,,30,70,,0,20,,16,,,155,124,37,22,130,10,20,28,124,58,30,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Sep,17/9,,75.30,37,137,178,,19,38,+,27,62,,20,41,,0,30,,78,145,+,0,55,+,88,125,,27,62,,76,130,,35,65,,0,20,,,,,155,122,37,18,126,5,25,28,120,55,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Sep,18/9,18-Sep,72.90,35,135,176,,16,38,+,20,62,,25,44,,0,25,,76,143,+,0,48,+,88,125,,17,55,,70,124,,35,65,,0,20,,28,,,153,120,28,15,120,16,25,20,112,55,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Sep,19/9,,70.20,33,135,176,,11,33,+,18,58,,22,44,,10,30,,73,140,+,0,42,+,86,123,,13,50,,63,117,,32,65,,0,15,,29,,,151,118,28,15,117,18,10,27,102,50,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Sep,20/9,,68.20,31,136,176,,11,33,+,16,56,,22,44,,10,30,,68,135,+,0,38,+,84,120,,10,47,,60,114,,30,65,,0,0,,,,,149,118,28,10,112,15,5,23,102,40,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Sep,21/9,,66.20,29,134,176,,13,34,+,16,56,,20,42,,5,30,,64,132,+,0,38,+,84,120,,5,40,,55,105,,29,65,,0,0,,,,,147,116,28,10,108,10,0,22,104,38,42,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Sep,22/9,,61.50,26,126,173,,13,34,+,16,56,,17,39,,0,25,,54,122,+,0,25,+,77,114,,0,35,,50,100,,29,65,,0,0,,,,,145,114,25,8,100,10,0,22,100,33,42,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Sep,23/9,,56.00,24,119,169,,9,29,+,18,52,,17,38,,,,,54,122,+,0,20,+,75,112,,0,30,,40,92,,29,65,,0,0,,,,,142,111,20,6,95,10,0,21,95,33,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Sep,24/9,,54.80,22,106,163,,9,29,+,13,52,,13,35,,,,,48,116,+,0,20,+,71,110,,0,30,,40,92,,28,64,,0,0,,14,,,135,109,20,0,92,10,0,20,90,31,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Sep,25/9,25-Sep,53.20,21,101,160,,5,25,+,10,48,,12,34,,,,,48,116,+,0,20,+,70,109,,0,30,,37,90,,25,60,,0,0,,14,,,128,105,18,0,87,10,,19,85,25,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Sep,26/9,,55.70,24,104,163,,5,25,+,7,48,,8,30,,,,,46,114,+,0,20,+,67,102,,45,70,,35,88,,25,60,,0,0,,14,,,123,95,18,4,80,10,,18,85,23,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Sep,27/9,,52.80,23,102,161,,,,+,0,48,,7,29,,,,,41,110,+,0,15,+,65,100,,57,80,,35,88,,23,58,,0,0,,13,,,118,102,10,0,72,10,,18,75,20,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Sep,28/9,,46.60,21,98,157,,,,+,,,,6,28,,,,,33,105,+,0,15,+,58,95,,58,85,,30,80,,23,58,,0,0,,13,,,114,106,10,0,66,10,,17,50,20,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Sep,29/9,,43.70,20,94,155,,,,+,,,,,,,,,,33,105,+,0,15,+,58,95,,58,85,,25,75,,27,62,,0,0,,2,,,107,108,15,0,65,,,16,62,20,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Sep,30/9,,41.30,21,92,152,,,,,,,,,,,,,,44,111,+,15,0,,49,90,,53,80,,25,70,,27,62,,0,0,,8,,,93,108,12,0,,,,10,52,20,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-Oct,1/10,,33.90,16,92,150,,,,,,,,,,,,,,44,111,+,17,0,,47,88,,53,75,,0,65,,0,0,,0,0,,3,,,85,106,12,,,,,10,70,18,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Oct,2/10,2-Oct,30.90,13,92,150,,,,,,,,,,,,,,39,107,+,17,0,,45,85,,25,55,,0,62,,,,,0,0,,2,,,75,,10,,,,,10,77,18,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Oct,3/10,,30.40,10,92,150,,,,,,,,,,,,,,36,104,+,,,,42,83,,25,55,,0,62,,,,,0,0,,,,,70,,8,,,,,10,75,17,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-Oct,4/10,,14.80,4,85,147,,,,,,,,,,,,,,25,98,+,,,,,,,10,25,,0,25,,,,,0,0,,,,,,,6,,,,,10,75,17,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Oct,5/10,,9.50,2,82,145,,,,,,,,,,,,,,22,95,+,,,,,,,,,,0,0,,,,,0,0,,,,,,,5,,,,,10,70,12,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-Oct,6/10,,8.50,2,75,145,,,,,,,,,,,,,,15,85,+,,,,,,,,,,,,,,,,0,0,,,,,,,0,,,,,10,55,12,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-Oct,7/10,,8.50,2,68,135,,,,,,,,,,,,,,15,85,+,,,,,,,,,,,,,,,,0,0,,,,,,,0,,,,,10,55,12,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8-Oct,8/10,,0.00,0,64,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-Oct,9/10,9-Oct,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Av Snow Depth Natural,,,,,72.58912284,,,39,,,33,,,70,,,27,,,48,,,30,,,53,,,51,,,60,,,57,,,8,,,34,,,107,62,49,18,93,26,18,26,61,63,36,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Av Snow Depth S'making,,,,,,104.4791731,,,65,,,61,,,89,,,53,,,95,,,71,,,90,,,74,,,91,,,81,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
